id	MCF7_ctl_1	MCF7_ctl_2	MCF7_ctl_3	MCF7_ROR2_1	MCF7_ROR2_2	MCF7_ROR2_3	pval	qval
ENSG00000176222	35.14	40.97	29.87	18.15	21.0	36.18	0.24595848711371948	1.0
ENSG00000213213	370.28	499.57	368.42	304.86	207.88	483.89	0.24605989875040166	1.0
ENSG00000229067	3.0	1.0	1.0	0.0	0.0	1.0	0.24607138866679643	1.0
ENSG00000265011	15.77	29.08	18.02	13.82	11.38	17.69	0.24615550233267927	1.0
ENSG00000238437	3.0	1.0	1.0	1.0	0.0	0.0	0.24640193054632004	1.0
ENSG00000213109	3.0	1.0	1.0	1.0	0.0	0.0	0.24640193054632004	1.0
ENSG00000018280	85.2	106.1	97.96	92.73	49.69	83.82	0.24640370092725636	1.0
ENSG00000139116	3673.0	4025.0	3755.88	3970.81	3173.24	4278.04	0.24642174110990972	1.0
ENSG00000204960	3.22	1.11	1.09	0.0	0.0	1.1	0.24642657376329977	1.0
ENSG00000261997	7.01	3.0	8.0	8.02	11.0	7.01	0.24644728105570965	1.0
ENSG00000232267	3.03	1.01	1.01	1.01	0.0	0.0	0.2465527702162519	1.0
ENSG00000065308	3436.14	3671.12	3343.32	3712.36	2630.91	4164.95	0.24663569046322226	1.0
ENSG00000233382	77.53	95.77	68.52	87.59	73.6	102.66	0.2466927871965645	1.0
ENSG00000149100	6210.59	5595.08	5651.74	6658.29	4876.55	6100.71	0.246736734298433	1.0
ENSG00000130734	1418.2	1679.42	1222.61	1101.58	956.15	1544.67	0.24674512988159467	1.0
ENSG00000164187	2513.0	2599.0	2320.0	2079.0	1825.0	2390.0	0.24674589693310606	1.0
ENSG00000231625	1.0	3.0	2.0	5.0	3.0	4.0	0.24675619259199336	1.0
ENSG00000254726	728.0	722.02	743.0	759.0	546.0	1010.0	0.24680932925376478	1.0
ENSG00000207399	3.0	1.25	0.5	0.5	0.0	0.5	0.2469547205877125	1.0
ENSG00000168310	436.0	471.0	407.0	386.0	292.0	412.0	0.24697111170943595	1.0
ENSG00000254614	127.54	106.14	110.89	150.22	89.65	142.86	0.24700928608602404	1.0
ENSG00000230568	2.16	2.15	3.21	7.51	5.36	1.07	0.24705169845376262	1.0
ENSG00000196126	230.66	151.62	226.77	228.56	169.16	291.16	0.24711161087588301	1.0
ENSG00000245888	61.0	47.13	49.0	43.0	27.0	50.0	0.24712300030719342	1.0
ENSG00000214290	3.0	1.0	4.0	4.0	4.0	7.0	0.24714601108904813	1.0
ENSG00000261615	11.05	8.17	4.91	10.33	8.61	14.29	0.24717689053050612	1.0
ENSG00000071246	673.33	803.73	644.57	725.29	522.44	987.51	0.24721264776675045	1.0
ENSG00000103742	18.0	15.0	11.0	23.0	14.0	18.0	0.24722873081154925	1.0
ENSG00000226508	25.0	23.0	21.0	13.0	14.0	21.0	0.24723051725972356	1.0
ENSG00000228172	13.87	10.04	6.22	11.9	1.77	2.13	0.24728774847844054	1.0
ENSG00000267462	2.92	11.7	8.39	2.52	2.24	7.66	0.24730439447639946	1.0
ENSG00000251413	4.01	2.04	2.02	1.0	0.0	2.08	0.24732657992509588	1.0
ENSG00000228812	4.42	9.61	9.97	5.19	3.13	5.29	0.2473324910850779	1.0
ENSG00000065802	1774.0	1994.0	1596.0	1566.0	1138.0	1884.0	0.24734158984934365	1.0
ENSG00000164532	3.0	1.0	1.0	0.0	1.0	0.0	0.24735745224618483	1.0
ENSG00000132623	1768.51	1728.89	1652.0	1568.87	1190.0	1629.56	0.2474030715735962	1.0
ENSG00000160392	804.75	917.6	827.95	746.79	444.46	949.21	0.2474939525273045	1.0
ENSG00000168297	269.0	260.0	252.0	301.0	203.0	325.0	0.24764277400633553	1.0
ENSG00000013573	4638.54	4841.03	4130.17	4029.84	2775.48	4943.87	0.24764749766559943	1.0
ENSG00000196418	466.32	455.38	435.84	530.21	393.29	483.27	0.247648592520216	1.0
ENSG00000269553	2.93	1.72	2.05	8.12	1.0	4.0	0.24765480883767407	1.0
ENSG00000183292	16.28	21.25	21.82	19.6	9.75	10.15	0.24772988793584186	1.0
ENSG00000243349	4.32	3.29	2.04	8.04	1.22	8.5	0.2477364773360989	1.0
ENSG00000187066	113.03	155.34	115.77	98.94	66.12	136.98	0.24774140862018326	1.0
ENSG00000111786	9778.0	10393.0	9753.0	10451.0	7984.0	11359.99	0.24776732400013593	1.0
ENSG00000110031	69.15	75.23	67.39	50.39	46.3	66.5	0.24780393004754733	1.0
ENSG00000125746	1600.84	1783.21	1091.79	1342.17	932.44	1406.48	0.24784904016861983	1.0
ENSG00000267080	545.47	754.02	483.08	483.19	373.66	593.85	0.2479064322664204	1.0
ENSG00000213430	25.61	10.02	38.54	37.82	34.33	28.75	0.24791082378843654	1.0
ENSG00000007923	3526.18	3347.17	3215.42	3211.39	2212.59	3262.39	0.24796187661553823	1.0
ENSG00000115561	7957.61	8260.42	7515.01	8648.11	6263.42	8730.45	0.24799042224796622	1.0
ENSG00000270504	0.0	4.28	3.91	3.5	6.0	5.2	0.24804214163921073	1.0
ENSG00000249773	44.03	84.5	31.71	22.11	34.93	47.49	0.24811569464876926	1.0
ENSG00000238286	26.0	25.0	21.0	9.0	14.0	26.0	0.24813528987329972	1.0
ENSG00000225410	1269.4	1249.12	1403.32	1334.01	1279.58	1415.64	0.24815386731955433	1.0
ENSG00000183668	55.17	76.1	133.96	114.63	111.31	95.8	0.2481892581854958	1.0
ENSG00000214733	35.0	35.0	32.0	28.0	17.0	31.0	0.24822457811114287	1.0
ENSG00000188938	5940.95	7407.15	5773.73	5894.68	4385.15	6018.82	0.24823151461622833	1.0
ENSG00000119919	4.0	3.0	3.0	12.0	2.0	5.0	0.24825500546067128	1.0
ENSG00000136250	8.56	23.93	9.95	8.13	6.09	11.54	0.2482658216438274	1.0
ENSG00000232303	40.1	41.86	25.34	21.23	21.59	34.02	0.24826871298619713	1.0
ENSG00000258088	1.0	1.0	3.0	0.0	0.0	1.0	0.2484114728220954	1.0
ENSG00000225563	1.0	1.0	3.0	0.0	0.0	1.0	0.2484114728220954	1.0
ENSG00000243989	863.63	660.52	631.95	670.09	380.54	726.8	0.2484127200751788	1.0
ENSG00000055044	6933.7	6347.94	6327.86	7533.45	5654.66	6627.11	0.24852711526283633	1.0
ENSG00000269396	3.0	2.0	2.0	8.0	3.0	3.0	0.24854759810719113	1.0
ENSG00000234225	49.51	46.54	49.38	37.81	26.99	46.65	0.2485809463175784	1.0
ENSG00000006114	1550.07	1765.97	1576.56	1650.83	1308.78	1981.57	0.24861988872958574	1.0
ENSG00000139372	5004.22	4997.59	5356.11	5517.0	4340.1	5615.19	0.24864138525425303	1.0
ENSG00000122194	23.19	14.91	11.87	26.52	11.86	27.32	0.24864903484552925	1.0
ENSG00000263198	467.56	494.32	446.95	397.73	306.65	471.02	0.2486742850487502	1.0
ENSG00000243710	54.09	41.5	41.85	32.94	29.74	39.0	0.24869236782534007	1.0
ENSG00000251209	126.35	162.48	133.58	108.66	96.88	126.07	0.24881333925094182	1.0
ENSG00000108010	3933.77	3922.6	3951.53	4282.58	3386.48	4174.78	0.24881604006173189	1.0
ENSG00000259654	7.1	4.88	7.73	4.37	1.0	5.68	0.24882278954634593	1.0
ENSG00000151033	0.0	2.67	1.0	2.0	2.0	3.54	0.24896634377969173	1.0
ENSG00000251574	38.0	76.0	44.36	56.0	53.0	75.0	0.2490524530602473	1.0
ENSG00000172014	23.19	31.12	27.21	16.26	18.62	22.44	0.24905261245946816	1.0
ENSG00000197653	64.1	86.95	54.13	77.72	55.73	97.36	0.2490526565701856	1.0
ENSG00000171862	3754.28	4559.51	3644.05	3890.68	3644.01	4438.32	0.24908688508747928	1.0
ENSG00000179477	15.12	40.88	7.35	6.97	12.65	14.8	0.24914348380929474	1.0
ENSG00000102302	468.0	553.0	453.0	395.0	290.0	538.0	0.24917797542023845	1.0
ENSG00000213326	19.84	12.86	31.72	33.52	22.94	27.49	0.24918778994821691	1.0
ENSG00000242602	2.0	4.0	2.0	2.0	1.0	0.0	0.24920793735668822	1.0
ENSG00000188825	335.88	439.5	298.37	315.4	229.4	323.58	0.2492242690348911	1.0
ENSG00000260992	20.0	24.0	23.0	14.0	10.0	23.0	0.24922486793597298	1.0
ENSG00000267681	31.39	28.92	18.91	20.25	10.05	26.21	0.24922495036404824	1.0
ENSG00000205959	14.46	17.37	11.79	17.46	13.12	23.08	0.249306151650821	1.0
ENSG00000049541	3629.22	3189.97	3184.63	3643.49	2642.68	3836.99	0.24931876691089896	1.0
ENSG00000269388	2.0	2.0	2.0	4.0	2.0	6.0	0.24936747536226705	1.0
ENSG00000121766	1507.22	1561.0	1450.39	1329.0	1076.98	1426.7	0.24938573926151023	1.0
ENSG00000163749	33.56	45.43	23.1	38.56	32.23	48.53	0.2494366743530362	1.0
ENSG00000224138	51.0	37.0	30.0	34.0	16.0	36.0	0.24946331969988964	1.0
ENSG00000196263	94.55	140.95	106.27	109.46	55.66	100.54	0.24946747518556323	1.0
ENSG00000233961	50.03	62.48	52.05	43.61	30.34	51.78	0.24949686239912827	1.0
ENSG00000251034	12.42	15.4	17.36	18.04	13.17	25.98	0.24955053457831194	1.0
ENSG00000139278	95.54	125.93	76.57	131.58	92.91	103.69	0.24957156209414513	1.0
ENSG00000261822	40.32	28.85	55.65	31.64	23.86	33.09	0.24960381195277223	1.0
ENSG00000265678	59.36	65.66	58.53	57.29	31.71	52.65	0.2496060871078337	1.0
ENSG00000228288	114.0	90.0	62.0	118.0	67.0	122.0	0.2496070252474116	1.0
ENSG00000142544	173.0	190.0	208.0	194.0	192.0	226.0	0.24961650799074522	1.0
ENSG00000119771	177.0	211.0	191.0	216.0	159.0	241.0	0.2496452606815961	1.0
ENSG00000185130	29.64	19.51	23.9	16.32	10.53	24.81	0.24964941768641769	1.0
ENSG00000126217	1539.95	1284.37	1141.41	1640.97	896.12	1697.57	0.24970879376821328	1.0
ENSG00000255074	1.0	1.0	3.0	0.0	1.0	0.0	0.24974861471481502	1.0
ENSG00000260443	13.0	7.0	7.0	18.0	10.0	10.0	0.24976995662730142	1.0
ENSG00000142973	35.36	43.94	25.29	23.13	20.23	32.81	0.2498374896796237	1.0
ENSG00000259910	1.0	7.0	2.0	0.0	1.0	2.0	0.2500397886654796	1.0
ENSG00000131831	15.0	32.0	26.0	29.0	18.0	48.0	0.25005049084983066	1.0
ENSG00000204338	7.17	5.2	4.08	3.68	2.75	2.6	0.2500843392250429	1.0
ENSG00000253864	10.71	12.73	9.75	7.4	6.0	7.46	0.2500968144346699	1.0
ENSG00000271020	62.0	80.0	49.0	78.0	66.0	68.0	0.25021818762390785	1.0
ENSG00000224363	3.0	9.0	0.0	10.0	3.0	8.99	0.2502945791559328	1.0
ENSG00000049768	40.09	46.05	33.06	31.08	19.05	39.07	0.2503186908540845	1.0
ENSG00000183520	2085.34	2167.91	2191.05	1990.04	1535.86	1916.19	0.2503477806496095	1.0
ENSG00000214041	5.08	1.02	4.06	2.1	0.0	2.09	0.25042768684126065	1.0
ENSG00000154813	1549.1	1602.14	1607.66	1717.69	1371.99	1712.43	0.2504585527242804	1.0
ENSG00000213211	3.64	8.71	6.52	8.91	11.62	6.65	0.25051678895704343	1.0
ENSG00000183763	876.0	1139.0	994.0	819.0	715.0	962.0	0.2505321920964848	1.0
ENSG00000137880	277.0	347.0	271.0	209.0	161.0	348.0	0.25054559527418424	1.0
ENSG00000235663	0.0	32.89	1.88	15.89	17.88	37.59	0.25061182752453987	1.0
ENSG00000137038	1406.0	1289.0	1133.0	1190.0	802.0	1258.0	0.25066731403532727	1.0
ENSG00000260279	88.0	124.0	89.0	81.0	66.0	85.0	0.2506975942644866	1.0
ENSG00000132122	21.89	27.0	19.0	20.0	14.18	11.0	0.2508721536028907	1.0
ENSG00000181404	82.08	101.52	56.01	63.47	55.4	56.5	0.2508935531197682	1.0
ENSG00000232940	432.34	441.79	396.65	367.85	292.3	388.99	0.2508957998764973	1.0
ENSG00000167754	6.0	7.0	7.0	3.0	1.0	7.0	0.2509814658104277	1.0
ENSG00000260572	26.0	46.0	25.0	21.0	18.0	29.0	0.25098149141161713	1.0
ENSG00000196966	62.0	110.0	62.0	49.0	44.0	79.0	0.2509868887235327	1.0
ENSG00000173456	3426.87	4686.75	3573.25	3230.01	2737.77	3849.78	0.2511354644337661	1.0
ENSG00000180822	899.4	839.66	768.84	941.55	650.81	982.05	0.25114443204394543	1.0
ENSG00000197575	5.15	9.27	5.16	5.16	1.03	5.15	0.2511503662509807	1.0
ENSG00000267757	55.41	33.19	27.38	55.14	30.18	56.28	0.2511626860703643	1.0
ENSG00000165948	234.0	264.0	219.0	162.0	150.0	261.0	0.2511689780690172	1.0
ENSG00000167113	3562.97	3500.85	2919.26	3062.27	2034.16	3492.49	0.25122172693882644	1.0
ENSG00000262094	268.12	306.64	341.44	332.9	233.51	430.37	0.2512478644582294	1.0
ENSG00000065029	1626.0	1963.0	1766.0	1408.0	1070.0	2046.0	0.25127920865154457	1.0
ENSG00000225850	4.2	12.73	7.49	7.46	9.0	18.4	0.25128195610954995	1.0
ENSG00000234981	16.52	10.73	17.41	14.28	3.5	11.59	0.2512886286188736	1.0
ENSG00000165671	12506.02	13162.91	12587.48	11551.36	8160.53	13529.31	0.25133578677146284	1.0
ENSG00000186399	112.55	117.85	81.01	112.77	76.47	164.79	0.2513802345269579	1.0
ENSG00000261147	8.59	19.91	23.45	14.9	4.32	13.54	0.25140446087293267	1.0
ENSG00000187189	3280.0	3662.0	3017.0	3487.0	2613.0	3836.0	0.25166251234077786	1.0
ENSG00000268520	16.46	22.12	14.81	16.98	20.13	28.59	0.251671634583473	1.0
ENSG00000003393	1833.97	2199.0	1828.0	1961.0	1716.0	2196.73	0.25167726501229687	1.0
ENSG00000264666	2.9	5.54	4.02	2.82	1.29	1.47	0.25169235026820874	1.0
ENSG00000185090	1700.34	1476.84	1360.31	1428.66	933.34	1489.59	0.25169584718310467	1.0
ENSG00000160796	5726.0	6122.0	4699.0	4309.0	3443.0	6263.0	0.25172229806653373	1.0
ENSG00000106348	4985.75	4504.86	4777.34	4468.32	2701.37	5078.16	0.2517308701544018	1.0
ENSG00000013588	10960.88	11158.64	9315.34	11802.12	8595.74	11007.29	0.2518058732861494	1.0
ENSG00000270052	0.0	2.0	2.0	1.0	4.0	4.0	0.2518078803901821	1.0
ENSG00000259697	8.48	19.63	7.23	18.85	13.12	14.67	0.2518417570966029	1.0
ENSG00000168724	4131.67	4083.33	3998.01	3756.54	2825.83	3928.56	0.2518480214931793	1.0
ENSG00000169398	6293.47	7236.55	5865.9	5872.66	4564.79	6180.58	0.25185401164840643	1.0
ENSG00000135960	5.0	4.0	1.0	1.0	0.0	3.0	0.25189638772697964	1.0
ENSG00000255655	1.94	3.52	5.99	2.53	1.0	1.8	0.2518976718858611	1.0
ENSG00000196247	1969.51	2241.59	2093.21	1984.14	2069.19	2339.91	0.2519003789748176	1.0
ENSG00000100138	3490.0	3100.0	3018.0	3663.0	2472.0	3616.0	0.2519317631672991	1.0
ENSG00000226137	1188.36	1434.97	1222.1	1063.85	809.29	1389.97	0.2519602470639828	1.0
ENSG00000185515	3239.87	3194.55	3401.72	3527.44	2678.03	3714.36	0.25196995885505274	1.0
ENSG00000272255	2.0	0.0	1.0	4.0	2.0	2.0	0.2519887679742734	1.0
ENSG00000254946	12.43	13.62	3.96	14.62	10.29	15.38	0.25200009484204167	1.0
ENSG00000231826	3.32	4.49	2.13	3.16	3.25	10.57	0.2520064864901917	1.0
ENSG00000266876	1.31	3.72	5.37	0.0	1.33	2.69	0.25219843568239825	1.0
ENSG00000228569	1.0	0.0	2.0	3.0	1.0	4.0	0.252222916548264	1.0
ENSG00000080608	2485.0	2090.0	2389.0	2818.0	2031.0	2342.0	0.25231681260786265	1.0
ENSG00000127603	6670.98	7726.54	6747.65	6505.58	4417.89	7405.91	0.2523219099083182	1.0
ENSG00000248027	3.07	7.24	7.38	6.13	7.29	12.39	0.25235649542816585	1.0
ENSG00000129197	2678.36	2723.05	2303.51	2253.83	1720.68	2649.02	0.2523567009360462	1.0
ENSG00000228436	14.24	16.85	10.5	10.2	1.49	15.31	0.2523895957534197	1.0
ENSG00000148824	1724.25	1694.17	1454.38	1499.93	1059.52	1608.14	0.25242595737943807	1.0
ENSG00000182107	4255.94	4550.77	3723.94	4638.78	3487.65	4377.95	0.25248094734289994	1.0
ENSG00000141994	831.0	822.1	781.58	942.61	591.34	990.83	0.252485670881415	1.0
ENSG00000228106	116.0	87.64	120.91	131.39	87.35	148.64	0.25251251956402787	1.0
ENSG00000227666	9.97	13.47	5.38	15.42	8.6	14.54	0.25253478993911516	1.0
ENSG00000087263	1830.79	1900.0	1859.75	2105.59	1506.5	2026.48	0.25261148413335494	1.0
ENSG00000241644	51.29	80.17	65.98	50.96	33.07	66.71	0.2526135759212416	1.0
ENSG00000243904	8.74	6.02	1.09	3.27	2.32	1.11	0.252655494405229	1.0
ENSG00000130826	9158.01	7052.61	8180.47	10405.19	6235.74	8945.84	0.25269271940068694	1.0
ENSG00000086200	2299.71	2501.51	2257.0	2007.28	1807.05	2064.95	0.2527469202902919	1.0
ENSG00000229399	0.0	2.0	1.0	4.0	1.0	3.0	0.25281825526721385	1.0
ENSG00000164068	1102.15	1265.91	919.13	921.39	611.95	1220.95	0.252833514984519	1.0
ENSG00000257957	1.1	5.39	5.31	6.34	4.25	7.58	0.25289968421468806	1.0
ENSG00000223974	1.46	5.0	6.0	0.0	3.0	1.0	0.252901876090731	1.0
ENSG00000164056	26.0	21.0	20.0	16.0	9.0	22.0	0.25292656374628897	1.0
ENSG00000229267	100.14	108.55	103.56	84.54	63.64	99.76	0.252941098301237	1.0
ENSG00000116661	99.0	117.0	151.0	66.0	51.0	156.0	0.25299046376755924	1.0
ENSG00000124215	437.0	506.0	246.0	340.0	457.0	512.0	0.25300610396017337	1.0
ENSG00000160318	22.0	18.0	18.65	29.37	12.83	31.14	0.2530922746605519	1.0
ENSG00000270574	9.56	17.13	14.38	7.9	5.68	12.48	0.2531591929731964	1.0
ENSG00000002549	3650.0	3558.81	3288.9	3995.89	2886.9	3654.0	0.25317904248549356	1.0
ENSG00000075275	6897.0	8234.0	5164.0	5647.0	4326.0	6988.0	0.25318906957912857	1.0
ENSG00000147684	8316.91	8008.56	8075.29	9073.67	6344.02	9112.25	0.2532665490479895	1.0
ENSG00000254963	12.05	2.09	17.66	18.84	10.42	19.52	0.2533109074827391	1.0
ENSG00000240634	52.6	38.89	57.05	36.9	36.76	30.79	0.2533444916277788	1.0
ENSG00000259744	7.35	10.77	7.08	9.76	6.63	19.75	0.2533818053956784	1.0
ENSG00000004848	41.0	47.0	37.0	51.0	34.0	57.0	0.25342659866013206	1.0
ENSG00000237927	4.0	5.0	4.0	3.0	0.0	3.0	0.2534755016250315	1.0
ENSG00000155749	47.05	48.59	34.94	44.07	23.43	27.33	0.2534828982364165	1.0
ENSG00000182700	324.0	389.0	217.0	244.0	209.0	271.0	0.2535264152896309	1.0
ENSG00000265910	20.64	19.86	22.79	16.47	13.23	14.01	0.25354167650516285	1.0
ENSG00000146267	167.83	192.71	174.56	217.8	146.01	206.27	0.25359695018508194	1.0
ENSG00000215866	9.78	9.07	7.09	5.71	10.32	22.24	0.2535980832274943	1.0
ENSG00000146858	125.67	133.52	110.07	142.46	106.0	148.27	0.2537279776048576	1.0
ENSG00000213683	0.0	4.41	6.92	0.0	0.0	3.45	0.2538210917435804	1.0
ENSG00000258828	12.16	11.15	9.12	17.2	9.18	16.19	0.253823347506973	1.0
ENSG00000100592	4596.0	4892.0	4278.9	4107.0	3113.08	4699.06	0.2538633840439092	1.0
ENSG00000238287	20.92	20.45	26.64	16.15	7.13	25.19	0.2539595884943526	1.0
ENSG00000105677	2678.28	2430.58	2301.62	2896.64	1806.52	2884.6	0.25399277895684635	1.0
ENSG00000064666	1563.3	996.88	1620.1	1195.91	675.42	1506.85	0.2539978745310063	1.0
ENSG00000005302	753.34	863.14	650.02	812.51	630.4	865.33	0.25401745348365057	1.0
ENSG00000260470	8.0	20.0	4.0	4.0	3.0	10.0	0.2540725241441723	1.0
ENSG00000132842	4370.33	5001.51	4291.8	3889.67	3280.37	4515.01	0.2540729234262029	1.0
ENSG00000163577	572.21	607.23	653.78	641.38	540.79	712.8	0.2541481473168787	1.0
ENSG00000222019	231.03	260.4	182.65	197.33	114.66	232.08	0.2542184858292847	1.0
ENSG00000196811	6.0	9.0	9.0	9.0	12.0	11.0	0.25423562057605964	1.0
ENSG00000203285	2.9	3.86	2.45	7.14	4.12	4.14	0.2543489572437775	1.0
ENSG00000152443	1031.55	1390.93	1091.56	1007.52	801.84	1129.4	0.25436189521244235	1.0
ENSG00000130821	1135.22	998.82	1291.57	1159.34	839.1	1761.7	0.25436426520792854	1.0
ENSG00000127081	468.0	578.0	458.0	399.0	371.0	449.0	0.2544163747057545	1.0
ENSG00000237628	0.0	1.0	0.0	2.0	0.0	3.0	0.2544283693935637	1.0
ENSG00000241479	0.0	1.0	0.0	2.0	0.0	3.0	0.2544283693935637	1.0
ENSG00000232912	0.0	1.0	0.0	2.0	0.0	3.0	0.2544283693935637	1.0
ENSG00000261123	32.27	26.87	21.38	16.63	8.27	31.49	0.25447096146140863	1.0
ENSG00000163913	3742.39	4456.65	3366.0	2884.98	2510.84	4328.9	0.2546182530598129	1.0
ENSG00000212961	2.95	12.08	9.87	9.96	12.69	12.84	0.2547078219584597	1.0
ENSG00000236529	2.0	5.0	2.0	3.0	5.0	6.0	0.25474466141646973	1.0
ENSG00000149527	46.0	50.0	25.0	46.0	34.0	63.0	0.25476663746378975	1.0
ENSG00000136861	6670.0	10029.0	7766.0	5971.0	5998.0	7977.0	0.2547811842846016	1.0
ENSG00000124812	7.0	2.0	12.0	5.0	2.0	4.0	0.2548828889197643	1.0
ENSG00000189051	38.12	38.58	30.38	26.16	17.55	35.75	0.25489682406282943	1.0
ENSG00000204934	53.62	31.0	71.0	90.12	37.81	72.41	0.254936304686347	1.0
ENSG00000228044	0.0	0.0	1.0	2.0	0.0	3.0	0.25502564076853707	1.0
ENSG00000179532	292.82	231.55	131.92	189.43	122.58	182.68	0.2550346194863994	1.0
ENSG00000223511	1.23	2.25	0.0	2.19	1.14	4.18	0.255034681507141	1.0
ENSG00000146666	2.0	0.0	1.0	4.0	1.0	3.0	0.2550448109096252	1.0
ENSG00000129048	20.05	33.76	9.54	29.0	26.0	24.0	0.25506193750822287	1.0
ENSG00000264339	2.39	1.26	0.0	0.31	7.8	1.13	0.2550857364938969	1.0
ENSG00000232907	5.05	2.01	4.25	2.78	0.0	2.24	0.2551292730147704	1.0
ENSG00000160216	5091.74	4046.94	4563.24	4351.73	2879.26	4412.77	0.25513119284044694	1.0
ENSG00000253719	12813.0	15613.0	12241.0	12105.0	9688.0	12834.95	0.2551358998742235	1.0
ENSG00000130520	6350.0	7303.0	5984.0	6688.0	5210.0	7647.0	0.25513968481024024	1.0
ENSG00000232369	3.18	2.35	1.13	5.4	2.07	4.32	0.2551816838152837	1.0
ENSG00000214855	3.35	5.5	4.47	8.15	5.77	6.13	0.25534417110561913	1.0
ENSG00000270015	256.42	219.17	207.76	213.0	131.32	210.0	0.255358334901256	1.0
ENSG00000265077	8.04	14.7	12.71	8.01	4.09	10.47	0.25535980964188026	1.0
ENSG00000111981	232.97	196.72	230.64	258.45	204.55	242.87	0.2553628573132709	1.0
ENSG00000239453	10.0	13.0	13.0	6.0	9.0	8.0	0.25539311431225237	1.0
ENSG00000099822	1463.15	1360.27	1247.45	1438.97	1004.42	1751.16	0.2555313098338672	1.0
ENSG00000146376	658.0	808.0	639.0	715.0	589.0	848.0	0.2555409870104231	1.0
ENSG00000241535	4.0	7.0	2.0	7.0	5.0	8.0	0.2555933862041425	1.0
ENSG00000217889	30.56	46.94	50.15	39.86	15.42	38.76	0.25568189103405653	1.0
ENSG00000159792	2062.16	2329.98	1924.7	1905.73	1274.07	2252.03	0.2557112242082211	1.0
ENSG00000138085	3674.57	3791.27	3717.35	3784.69	2864.83	4665.65	0.25573018396765973	1.0
ENSG00000246451	498.0	492.65	392.62	476.85	398.44	553.91	0.25579486621410513	1.0
ENSG00000257060	9.48	8.18	9.27	4.02	4.42	7.55	0.2558374023545868	1.0
ENSG00000196409	50.24	38.39	60.31	45.4	20.83	44.64	0.2558585937789278	1.0
ENSG00000094916	23822.44	31232.19	23516.96	21601.95	18790.53	25832.55	0.25594036988426094	1.0
ENSG00000127616	13575.04	14173.26	11978.06	12249.42	8647.82	13590.73	0.25600567439098687	1.0
ENSG00000226131	4.51	1.73	2.53	2.05	0.0	1.23	0.2560601698773904	1.0
ENSG00000250273	460.19	577.08	517.13	588.72	492.31	527.5	0.2561144157862176	1.0
ENSG00000198707	1259.47	1330.71	1286.8	1316.56	1168.12	1425.23	0.2561417096977032	1.0
ENSG00000257365	1133.24	1359.84	1273.92	1050.32	846.76	1291.95	0.25614601610173726	1.0
ENSG00000224791	107.34	122.05	129.77	102.02	79.22	100.81	0.25618644735024043	1.0
ENSG00000226029	111.26	133.38	86.2	90.78	68.98	98.25	0.2562168499607245	1.0
ENSG00000175183	142.0	130.91	161.52	137.59	128.04	220.33	0.256253911234477	1.0
ENSG00000230507	3.01	3.03	0.0	6.44	1.03	6.03	0.2562874907113917	1.0
ENSG00000270049	40.0	58.0	45.0	43.12	22.0	43.0	0.25630975233936415	1.0
ENSG00000100478	377.88	395.48	390.15	404.11	355.17	444.89	0.25638343827643184	1.0
ENSG00000264727	14.64	16.73	18.1	23.83	13.3	23.93	0.2564060004158461	1.0
ENSG00000136819	5504.34	5170.27	5253.05	5790.31	4222.31	5982.26	0.2564153785373131	1.0
ENSG00000236266	12.1	8.99	7.16	7.66	1.35	8.4	0.25645379048803535	1.0
ENSG00000163322	574.35	592.63	614.07	610.69	507.02	719.76	0.25649016420999676	1.0
ENSG00000204117	18.27	22.92	20.58	27.23	29.46	18.46	0.2564907516729071	1.0
ENSG00000152484	2478.97	2597.51	2316.97	2647.06	1971.22	2758.44	0.2565286217423695	1.0
ENSG00000237851	0.0	3.54	2.48	5.83	4.35	2.13	0.25667229723237023	1.0
ENSG00000254248	6.0	10.0	5.0	5.0	2.0	5.0	0.25672365889042514	1.0
ENSG00000221539	5.0	0.0	1.0	8.0	2.0	4.0	0.2567342540892209	1.0
ENSG00000204140	4.0	6.0	3.0	1.0	2.0	3.0	0.25675876369316125	1.0
ENSG00000109189	1318.0	1260.0	1320.0	1520.0	967.0	1527.0	0.25686912582399335	1.0
ENSG00000231365	429.55	533.27	348.62	370.4	282.27	414.72	0.2569057312413324	1.0
ENSG00000145332	1889.35	1637.51	1807.63	2163.62	1440.69	1890.66	0.25692338096065026	1.0
ENSG00000268670	30.0	33.0	17.0	24.0	7.0	24.0	0.2570520192891742	1.0
ENSG00000173715	1518.06	1866.79	1439.12	1464.42	1104.21	1509.61	0.2570571946538389	1.0
ENSG00000260882	12.39	4.47	2.59	12.95	7.38	10.15	0.2571117754518672	1.0
ENSG00000174695	6586.33	6898.17	6153.52	5672.22	4928.38	6040.09	0.25712377314617413	1.0
ENSG00000153558	156.77	190.97	136.52	162.2	150.72	202.16	0.2571279092722935	1.0
ENSG00000001631	2498.86	2940.1	2460.5	2702.11	2247.74	2918.36	0.25714249550458107	1.0
ENSG00000108878	32.0	22.0	13.0	16.0	10.0	19.0	0.2571468553882748	1.0
ENSG00000231050	3.0	4.0	1.0	1.0	0.0	2.0	0.2571662980353476	1.0
ENSG00000100911	6243.16	5763.1	5435.67	6480.52	4325.25	6843.68	0.2571674360010706	1.0
ENSG00000163378	503.53	398.99	539.65	542.62	409.27	591.33	0.2572036647859778	1.0
