id	HC1.coch	HC2.vest	Non.HC1.coch	Non.HC2.vest	pval	qval
ENSG00000154001	945.0	580.0	667.0	447.0	0.2192848359402577	0.48237500213702683
ENSG00000103932	53.0	22.0	55.0	133.0	0.21934395346972932	0.4824103822632265
ENSG00000146963	13050.0	4952.0	8662.0	1949.0	0.21961463941986703	0.48291096663332866
ENSG00000103855	105.0	77.0	252.0	162.0	0.21973959539513546	0.4830909716374718
ENSG00000082898	5415.0	3752.0	4759.0	1341.0	0.21984296434529227	0.48322345692367186
ENSG00000134852	1598.0	1634.0	1358.0	1093.0	0.22000375544368383	0.483482081655302
ENSG00000144120	10.0	7.0	37.0	20.0	0.22008819048044362	0.48354014318899313
ENSG00000166037	644.0	446.0	521.0	267.0	0.22011644520012774	0.48354014318899313
ENSG00000164190	7085.0	4583.0	5626.0	2534.0	0.22019002159730447	0.48360700276367224
ENSG00000087448	551.0	627.0	503.0	386.0	0.22028195251093502	0.48369217040474777
ENSG00000178149	43.0	79.0	20.0	49.0	0.22035239020589656	0.48369217040474777
ENSG00000158156	34.0	11.0	1.0	13.0	0.22035824391231462	0.48369217040474777
ENSG00000109118	143.0	74.0	155.0	332.0	0.22042566555372692	0.4837454406533436
ENSG00000285779	334.0	203.0	255.0	121.0	0.2207298590368267	0.4842855816809387
ENSG00000143147	9.0	4.0	14.0	31.0	0.22075819111414782	0.4842855816809387
ENSG00000135625	40.0	6.0	8.0	9.0	0.2209580361281611	0.48456603744978366
ENSG00000240857	446.0	158.0	289.0	56.0	0.22097248737228314	0.48456603744978366
ENSG00000138443	2253.0	1571.0	1827.0	966.0	0.22102035192163905	0.4845762067360794
ENSG00000176731	40.0	53.0	41.0	10.0	0.2212080061915889	0.4848927941743668
ENSG00000117602	168.0	116.0	260.0	352.0	0.22132178526570273	0.4850473534366623
ENSG00000138764	812.0	575.0	2104.0	973.0	0.22140062695278687	0.48512529869834653
ENSG00000178882	1.0	7.0	36.0	8.0	0.22162801104651872	0.48552863080544745
ENSG00000104687	159.0	44.0	481.0	76.0	0.22169618809621672	0.4855830927234446
ENSG00000100852	11262.0	11741.0	10786.0	5948.0	0.22178096896975147	0.48567389375872516
ENSG00000169020	18.0	21.0	58.0	53.0	0.2219185881098555	0.485880346232711
ENSG00000066032	131.0	303.0	83.0	197.0	0.22205068245233814	0.48602486507320114
ENSG00000188566	51.0	17.0	59.0	110.0	0.22214030814777716	0.48602486507320114
ENSG00000116514	180.0	115.0	220.0	431.0	0.22218012336085408	0.48602486507320114
ENSG00000136522	55.0	38.0	31.0	23.0	0.22218967670204354	0.48602486507320114
ENSG00000100241	42.0	31.0	40.0	162.0	0.22222138743492892	0.48602486507320114
ENSG00000173757	15.0	34.0	64.0	87.0	0.22224473312803117	0.48602486507320114
ENSG00000169184	301.0	107.0	192.0	42.0	0.2225435705303503	0.48658346511512124
ENSG00000211456	1120.0	436.0	640.0	422.0	0.2226029733640184	0.48661843436245056
ENSG00000187778	15.0	2.0	25.0	31.0	0.22284387590034058	0.48705007776229625
ENSG00000176887	197.0	53.0	401.0	173.0	0.22294947002761759	0.4871858789492384
ENSG00000164346	57.0	99.0	265.0	150.0	0.22327876310780606	0.48781035557172203
ENSG00000155849	502.0	313.0	230.0	342.0	0.22353415903136745	0.48820855712649847
ENSG00000079435	15.0	11.0	22.0	59.0	0.22355373297630632	0.48820855712649847
ENSG00000178301	56.0	22.0	218.0	25.0	0.22359167995427678	0.48820855712649847
ENSG00000135709	125.0	40.0	10.0	63.0	0.22370461517497314	0.4882596717377276
ENSG00000144061	146.0	176.0	91.0	133.0	0.2237194423352929	0.4882596717377276
ENSG00000119446	1241.0	1090.0	1216.0	470.0	0.22375505161207973	0.4882596717377276
ENSG00000086848	56.0	28.0	88.0	110.0	0.2238554535238745	0.4882596717377276
ENSG00000176532	36.0	289.0	78.0	108.0	0.2238773050606592	0.4882596717377276
ENSG00000150776	1154.0	829.0	1061.0	265.0	0.223914450479333	0.4882596717377276
ENSG00000231500	87.0	84.0	100.0	336.0	0.22397381322026266	0.4882596717377276
ENSG00000148444	512.0	216.0	309.0	188.0	0.22397788001047458	0.4882596717377276
ENSG00000141101	90.0	53.0	60.0	27.0	0.22404219329382136	0.4882596717377276
ENSG00000198673	59.0	26.0	233.0	28.0	0.22405064687055049	0.4882596717377276
ENSG00000164930	1043.0	845.0	689.0	728.0	0.22421120375286518	0.4885145955431717
ENSG00000167114	17.0	14.0	24.0	71.0	0.22440782015651253	0.48884797200825997
ENSG00000182518	43.0	20.0	38.0	129.0	0.22449916078447157	0.48895193168718215
ENSG00000122696	474.0	606.0	1327.0	1143.0	0.22463612777947192	0.48915520443043514
ENSG00000135447	46.0	14.0	17.0	10.0	0.22472180770143102	0.48924674001418555
ENSG00000132640	515.0	272.0	1084.0	593.0	0.2248139720329164	0.4893523546580569
ENSG00000138640	34.0	38.0	41.0	167.0	0.2250428796043773	0.4897555193875111
ENSG00000136802	237.0	177.0	340.0	557.0	0.22522156383113107	0.49000521582112355
ENSG00000157765	7.0	40.0	11.0	221.0	0.22524503810225244	0.49000521582112355
ENSG00000134686	91.0	68.0	131.0	235.0	0.22535497267984664	0.4901351932404678
ENSG00000285253	1193.0	747.0	910.0	510.0	0.22539223203876999	0.4901351932404678
ENSG00000163902	911.0	301.0	1533.0	1001.0	0.22553503957729507	0.4902746187222573
ENSG00000146477	244.0	99.0	108.0	115.0	0.2255676134629849	0.4902746187222573
ENSG00000140284	45.0	66.0	191.0	106.0	0.22561878840166627	0.4902746187222573
ENSG00000158467	944.0	521.0	607.0	459.0	0.22563128974024313	0.4902746187222573
ENSG00000157734	35.0	21.0	9.0	18.0	0.22571642427033903	0.49036455737800394
ENSG00000172809	4.0	12.0	13.0	56.0	0.2258556097761606	0.4905718631255106
ENSG00000142856	152.0	134.0	141.0	50.0	0.22591249477233113	0.4906003615648648
ENSG00000198604	516.0	218.0	147.0	315.0	0.22619947937127088	0.4911284454293911
ENSG00000221978	884.0	379.0	432.0	444.0	0.22626381641646873	0.49117300194202446
ENSG00000158669	87.0	37.0	134.0	146.0	0.22649626554415445	0.49150691151087295
ENSG00000117868	340.0	238.0	597.0	613.0	0.2265053260361436	0.49150691151087295
ENSG00000100519	2483.0	1853.0	2312.0	656.0	0.22667534191141145	0.49175406982447883
ENSG00000118402	1666.0	1506.0	1705.0	210.0	0.22672442303950893	0.49175406982447883
ENSG00000155438	593.0	302.0	453.0	134.0	0.2267508284498422	0.49175406982447883
ENSG00000115750	228.0	197.0	151.0	160.0	0.22687010650122333	0.4918909138125161
ENSG00000029364	208.0	136.0	332.0	393.0	0.22690168736168784	0.4918909138125161
ENSG00000183878	480.0	265.0	366.0	147.0	0.22715250081888852	0.4922867426117288
ENSG00000187848	17.0	15.0	24.0	73.0	0.22717210700539456	0.4922867426117288
ENSG00000158290	2156.0	1639.0	2023.0	607.0	0.22728804435154842	0.49237778130006427
ENSG00000184454	5.0	0.0	0.0	46.0	0.2273019641594855	0.49237778130006427
ENSG00000113810	1792.0	591.0	965.0	622.0	0.2273760545957134	0.49244311669589397
ENSG00000117751	71.0	55.0	136.0	156.0	0.22753765645092466	0.4926216495323878
ENSG00000174917	49.0	36.0	102.0	102.0	0.22754637834778807	0.4926216495323878
ENSG00000221838	91.0	29.0	31.0	34.0	0.227742004324648	0.4929499649506283
ENSG00000140600	6.0	42.0	11.0	10.0	0.22805733781492976	0.4934891693246387
ENSG00000156639	267.0	180.0	509.0	428.0	0.22807916023826524	0.4934891693246387
ENSG00000103429	74.0	67.0	108.0	234.0	0.22845434004030576	0.4942055484083033
ENSG00000052795	354.0	205.0	145.0	238.0	0.2287631764591361	0.49475614934244505
ENSG00000108523	94.0	56.0	145.0	190.0	0.22879713453980688	0.49475614934244505
ENSG00000187189	287.0	142.0	195.0	98.0	0.22898353962894333	0.4950637375584291
ENSG00000126746	64.0	45.0	121.0	132.0	0.22916744547322776	0.4952682982463534
ENSG00000182481	39.0	29.0	17.0	20.0	0.22920982698532216	0.4952682982463534
ENSG00000184731	21.0	122.0	364.0	147.0	0.2292226222234708	0.4952682982463534
ENSG00000256463	1658.0	538.0	1027.0	96.0	0.2292548795361577	0.4952682982463534
ENSG00000197062	287.0	238.0	802.0	383.0	0.229343545459818	0.495297820346792
ENSG00000117143	142.0	95.0	253.0	253.0	0.22935691216950913	0.495297820346792
ENSG00000163510	158.0	137.0	93.0	114.0	0.22959406479515027	0.49571445808043807
ENSG00000186017	16.0	1.0	19.0	38.0	0.2296651776128275	0.49577250934715894
ENSG00000086102	1037.0	626.0	732.0	497.0	0.2297441098965777	0.49578451830087267
ENSG00000213533	43.0	21.0	71.0	84.0	0.2297591946987541	0.49578451830087267
ENSG00000186326	41.0	12.0	17.0	6.0	0.22985881603080952	0.49590402765692354
ENSG00000142655	20.0	7.0	16.0	68.0	0.22994202310333806	0.4959282376453267
ENSG00000136448	88.0	79.0	187.0	191.0	0.22999289616429522	0.4959282376453267
ENSG00000168872	166.0	75.0	423.0	141.0	0.23000275713809576	0.4959282376453267
ENSG00000128272	873.0	297.0	945.0	1474.0	0.23009536975707287	0.49602273049282297
ENSG00000117305	9.0	0.0	7.0	31.0	0.23013507772463623	0.49602273049282297
ENSG00000103275	674.0	300.0	303.0	369.0	0.23026436290951435	0.49620598004914573
ENSG00000172613	8.0	10.0	44.0	19.0	0.23045427781789876	0.4965197874954152
ENSG00000118762	590.0	530.0	1775.0	778.0	0.2306950423979333	0.4969295890004324
ENSG00000184163	58.0	6.0	44.0	133.0	0.23073314101224357	0.4969295890004324
ENSG00000186340	207.0	31.0	85.0	32.0	0.2308011989280745	0.4969550689199161
ENSG00000160211	15.0	2.0	31.0	24.0	0.2308336346000003	0.4969550689199161
ENSG00000028528	221.0	161.0	431.0	376.0	0.2309129215266115	0.4969568123986957
ENSG00000177239	58.0	63.0	128.0	166.0	0.230923107563319	0.4969568123986957
ENSG00000106665	33.0	38.0	57.0	133.0	0.2309856071018934	0.4969959031885269
ENSG00000174109	522.0	276.0	383.0	175.0	0.2310743645078426	0.4970914653872415
ENSG00000132507	567.0	262.0	767.0	918.0	0.2311321954997646	0.4971204742042136
ENSG00000184371	7.0	0.0	4.0	32.0	0.23125101219529598	0.49728061513701666
ENSG00000105612	98.0	62.0	273.0	108.0	0.23157396324958887	0.49782673316081005
ENSG00000127337	530.0	265.0	367.0	191.0	0.23159379245616632	0.49782673316081005
ENSG00000164304	29.0	13.0	82.0	34.0	0.23168919944397154	0.49793633546144955
ENSG00000164434	2350.0	188.0	946.0	120.0	0.23194027372592385	0.4983378957992706
ENSG00000105711	34.0	0.0	5.0	0.0	0.23197931058518512	0.4983378957992706
ENSG00000138468	1633.0	946.0	1235.0	643.0	0.2320094092931662	0.4983378957992706
ENSG00000168234	1.0	18.0	49.0	43.0	0.23213596644636322	0.4985142114681479
ENSG00000153560	581.0	207.0	247.0	277.0	0.2322338308937576	0.4986288535374493
ENSG00000110092	546.0	369.0	961.0	921.0	0.2324892704376793	0.49908171612531305
ENSG00000143502	187.0	146.0	46.0	156.0	0.23271338069818667	0.49945017683733606
ENSG00000140688	11.0	4.0	15.0	34.0	0.23282222596842003	0.49945017683733606
ENSG00000185883	28.0	22.0	30.0	112.0	0.2328261023720106	0.49945017683733606
ENSG00000140367	592.0	326.0	453.0	189.0	0.23290619845257057	0.49945017683733606
ENSG00000150455	123.0	275.0	186.0	96.0	0.23290896749965437	0.49945017683733606
ENSG00000285982	335.0	272.0	292.0	157.0	0.23294609887571344	0.49945017683733606
ENSG00000184575	1220.0	910.0	1056.0	530.0	0.23297558686976794	0.49945017683733606
ENSG00000285932	190.0	184.0	105.0	160.0	0.2330173438768303	0.49945017683733606
ENSG00000129493	165.0	181.0	125.0	128.0	0.23317410790459883	0.49967183926055103
ENSG00000147050	2299.0	1064.0	1547.0	827.0	0.2332172911581507	0.49967183926055103
ENSG00000170370	1903.0	384.0	1018.0	139.0	0.23328946204267384	0.49967183926055103
ENSG00000166478	87.0	47.0	32.0	48.0	0.23329905501246423	0.49967183926055103
ENSG00000117616	4796.0	1937.0	3045.0	1525.0	0.2333460605776876	0.49967704662385437
ENSG00000155975	2068.0	835.0	1265.0	757.0	0.23344224187995022	0.49978753465894615
ENSG00000127334	71.0	29.0	117.0	111.0	0.2335013659861036	0.49981542641922944
ENSG00000170144	692.0	585.0	433.0	524.0	0.23354444278179518	0.49981542641922944
ENSG00000159346	595.0	422.0	252.0	461.0	0.23363275703943998	0.49990899148923884
ENSG00000145781	65.0	51.0	123.0	146.0	0.23367914401747047	0.499912825274016
ENSG00000101096	85.0	21.0	94.0	153.0	0.23376449160482884	0.49999999062967593
ENSG00000166734	4339.0	2228.0	3089.0	1546.0	0.23398284958657792	0.5003291469785055
ENSG00000107897	2826.0	2518.0	2789.0	1103.0	0.23400764653062486	0.5003291469785055
ENSG00000151470	834.0	353.0	597.0	161.0	0.23406996106405378	0.5003669457528687
ENSG00000119986	8.0	7.0	19.0	31.0	0.23445385820689013	0.501027023852044
ENSG00000131558	322.0	200.0	568.0	509.0	0.23450737256258866	0.501027023852044
ENSG00000121005	1582.0	32.0	474.0	72.0	0.23451282731058648	0.501027023852044
ENSG00000079805	521.0	223.0	186.0	308.0	0.23462792694679982	0.5011774125521391
ENSG00000100804	11.0	12.0	7.0	84.0	0.23473468951016555	0.5013099389234055
ENSG00000198585	63.0	55.0	119.0	158.0	0.23478046364042782	0.501312189982704
ENSG00000008086	58.0	50.0	181.0	86.0	0.2349404575897142	0.5015582802477044
ENSG00000113583	995.0	876.0	2366.0	1644.0	0.23499087978034106	0.5015704041008422
ENSG00000285721	1838.0	1707.0	4338.0	3351.0	0.23538359402140238	0.5023129809594367
ENSG00000105968	140.0	81.0	323.0	166.0	0.23546829937118144	0.5023615788634161
ENSG00000105699	105.0	72.0	187.0	199.0	0.2354959943735283	0.5023615788634161
ENSG00000166347	159.0	233.0	466.0	454.0	0.23576216795805208	0.5028336953595441
ENSG00000123562	839.0	850.0	1605.0	2047.0	0.2360194316820302	0.5032866329000492
ENSG00000162909	145.0	271.0	496.0	535.0	0.23610687605028355	0.5033773450976946
ENSG00000144034	155.0	192.0	84.0	156.0	0.23655237950824765	0.504231255806704
ENSG00000205981	342.0	182.0	261.0	96.0	0.2367000099768306	0.5043740765291602
ENSG00000135338	423.0	130.0	246.0	102.0	0.23670936811952828	0.5043740765291602
ENSG00000011021	150.0	89.0	265.0	237.0	0.23708913883942576	0.5050872760148162
ENSG00000140632	1033.0	366.0	481.0	470.0	0.23730158493241924	0.5054438090618316
ENSG00000127022	5779.0	3757.0	13446.0	7311.0	0.23746946693424986	0.5057053047744949
ENSG00000176261	150.0	51.0	398.0	97.0	0.23752023578236728	0.5057173491206718
ENSG00000169905	530.0	241.0	1062.0	560.0	0.23760221143660037	0.5057958203958014
ENSG00000070961	11282.0	3598.0	5076.0	4651.0	0.23765627405112616	0.5058148532586149
ENSG00000170473	15.0	4.0	35.0	24.0	0.23773316957929455	0.5058824660182027
ENSG00000198522	37.0	22.0	73.0	72.0	0.2378870716764374	0.5061138875484652
ENSG00000178538	15.0	119.0	56.0	16.0	0.2381019230144757	0.5064748684994824
ENSG00000065060	416.0	201.0	121.0	277.0	0.23834941662276737	0.506824126451237
ENSG00000249853	1.0	22.0	88.0	31.0	0.2383870065405785	0.506824126451237
ENSG00000130066	135.0	329.0	830.0	435.0	0.23842951935246462	0.506824126451237
ENSG00000099795	34.0	6.0	60.0	47.0	0.23844696190043033	0.506824126451237
ENSG00000078237	11.0	12.0	35.0	37.0	0.23875542636662986	0.5073835695867148
ENSG00000127419	32.0	22.0	50.0	87.0	0.23887555550220985	0.5075426416186073
ENSG00000100601	56.0	39.0	17.0	36.0	0.23901190897900046	0.5077361189415568
ENSG00000173137	1.0	5.0	4.0	31.0	0.2390604177941161	0.5077429487442291
ENSG00000141012	5.0	13.0	10.0	65.0	0.23913557507212424	0.5078063641899058
ENSG00000170222	91.0	35.0	36.0	37.0	0.23919894091093324	0.5078447211385533
ENSG00000166348	115.0	144.0	211.0	403.0	0.23930445830943645	0.5079725388465788
ENSG00000112655	152.0	56.0	174.0	269.0	0.23944751589837251	0.5081799797843158
ENSG00000205903	58.0	17.0	91.0	84.0	0.23983166842970044	0.5088989216537841
ENSG00000147509	17.0	215.0	72.0	56.0	0.2400903415679353	0.5092831746038843
ENSG00000160305	61.0	82.0	202.0	149.0	0.2401489724387979	0.5092831746038843
ENSG00000170291	68.0	41.0	73.0	188.0	0.24014905093275044	0.5092831746038843
ENSG00000072401	302.0	147.0	591.0	347.0	0.24027533333969725	0.5094030700825785
ENSG00000125266	1587.0	445.0	3466.0	1133.0	0.24029647052601918	0.5094030700825785
ENSG00000183150	72.0	43.0	47.0	23.0	0.24034290055122395	0.5094051645262281
ENSG00000115875	1433.0	1140.0	927.0	1034.0	0.24041765140419202	0.5094586004518432
ENSG00000163904	503.0	331.0	320.0	302.0	0.24045900579756488	0.5094586004518432
ENSG00000143183	394.0	426.0	1124.0	702.0	0.2405518263366356	0.5095223469290514
ENSG00000105229	25.0	5.0	25.0	61.0	0.24057999842064845	0.5095223469290514
ENSG00000006468	629.0	198.0	130.0	355.0	0.24069799851017096	0.5096759658668335
ENSG00000096070	96.0	31.0	156.0	127.0	0.24098940479036599	0.5099379514522
ENSG00000138622	3.0	34.0	4.0	10.0	0.24102150338357065	0.5099379514522
ENSG00000131398	32.0	28.0	10.0	21.0	0.2410413749217742	0.5099379514522
ENSG00000081913	541.0	468.0	340.0	419.0	0.24114999247421895	0.5099379514522
ENSG00000196670	2119.0	974.0	1592.0	474.0	0.24120125451459656	0.5099379514522
ENSG00000076770	93.0	23.0	161.0	106.0	0.2412259387213662	0.5099379514522
ENSG00000180035	72.0	28.0	121.0	104.0	0.24129907753997593	0.5099379514522
ENSG00000140382	449.0	449.0	294.0	380.0	0.24131390486642296	0.5099379514522
ENSG00000137274	90.0	106.0	56.0	77.0	0.2413465846435216	0.5099379514522
ENSG00000101407	192.0	88.0	97.0	90.0	0.24135401034012713	0.5099379514522
ENSG00000163428	3313.0	6593.0	3372.0	3903.0	0.24136856725873723	0.5099379514522
ENSG00000115694	144.0	105.0	230.0	300.0	0.24139059591314274	0.5099379514522
ENSG00000179387	529.0	382.0	407.0	280.0	0.24145688648168054	0.5099379514522
ENSG00000060642	36.0	19.0	82.0	55.0	0.24145857683392305	0.5099379514522
ENSG00000185015	396.0	33.0	845.0	272.0	0.2416261739683254	0.5101957826680971
ENSG00000103495	101.0	67.0	151.0	216.0	0.24195052219553734	0.5107031765195599
ENSG00000148180	41.0	171.0	491.0	190.0	0.2419915859261403	0.5107031765195599
ENSG00000007866	46.0	4.0	47.0	92.0	0.24202907289142891	0.5107031765195599
ENSG00000116299	5.0	10.0	8.0	54.0	0.24204870444678162	0.5107031765195599
ENSG00000162607	1050.0	834.0	941.0	485.0	0.2421270598619868	0.5107394825229994
ENSG00000111271	3.0	7.0	6.0	38.0	0.24215703386349172	0.5107394825229994
ENSG00000204394	16.0	7.0	12.0	64.0	0.24225202922534428	0.5108437260376428
ENSG00000149547	449.0	194.0	826.0	501.0	0.24232970926547118	0.5108443538549321
ENSG00000100568	114.0	56.0	172.0	192.0	0.24234346777881613	0.5108443538549321
ENSG00000064545	459.0	279.0	380.0	138.0	0.24240174377606633	0.5108711313648625
ENSG00000147533	438.0	406.0	1054.0	754.0	0.24245683037343205	0.5108911782868747
ENSG00000136052	60.0	7.0	59.0	116.0	0.24252075228640582	0.5109298314472109
ENSG00000183255	382.0	296.0	478.0	993.0	0.24274672761810664	0.5111643126520156
ENSG00000107874	46.0	21.0	74.0	85.0	0.24280547797134258	0.5111643126520156
ENSG00000113360	549.0	325.0	321.0	324.0	0.24280995735697314	0.5111643126520156
ENSG00000145604	159.0	140.0	118.0	100.0	0.24281444824906182	0.5111643126520156
ENSG00000154040	36.0	49.0	24.0	28.0	0.24331205185357208	0.5121156780470415
ENSG00000022567	62.0	64.0	137.0	161.0	0.24341697461692288	0.5121678580160537
ENSG00000153551	9.0	10.0	15.0	50.0	0.24342822011681842	0.5121678580160537
ENSG00000134851	789.0	489.0	1981.0	806.0	0.2434878874325677	0.5121972636740634
ENSG00000169826	201.0	121.0	394.0	277.0	0.24354393748100062	0.5122190504994403
ENSG00000134533	117.0	49.0	68.0	2.0	0.24367207519788792	0.5123924147380086
ENSG00000123268	1896.0	2020.0	2062.0	878.0	0.24375383868143824	0.5124682167327311
ENSG00000214706	16.0	6.0	32.0	31.0	0.2438902370817797	0.5126219484187016
ENSG00000198513	251.0	170.0	568.0	327.0	0.24393765963250766	0.5126219484187016
ENSG00000197217	97.0	65.0	44.0	61.0	0.24396414761942667	0.5126219484187016
ENSG00000114023	211.0	152.0	186.0	65.0	0.24406660637775193	0.5127411277163793
ENSG00000168298	109.0	72.0	164.0	228.0	0.2444606454656278	0.5134727067022087
ENSG00000164169	163.0	100.0	93.0	89.0	0.24456017690653362	0.5135855344927391
ENSG00000022277	67.0	11.0	88.0	101.0	0.24476010045144872	0.5139091077094475
ENSG00000274791	25.0	19.0	56.0	57.0	0.24489398768060144	0.5140939329399892
ENSG00000183421	164.0	104.0	266.0	290.0	0.24498560914943016	0.5141530396738878
ENSG00000182087	66.0	17.0	64.0	134.0	0.24501387492755655	0.5141530396738878
ENSG00000145703	259.0	219.0	219.0	949.0	0.24508122016487613	0.5141674057131412
ENSG00000114030	1360.0	890.0	1050.0	654.0	0.2451569871822355	0.5141674057131412
ENSG00000259305	58.0	42.0	134.0	98.0	0.24515832145733626	0.5141674057131412
ENSG00000183172	47.0	34.0	90.0	100.0	0.2452761533400867	0.5143183088182514
ENSG00000086015	251.0	313.0	154.0	257.0	0.24543416139456814	0.5144870077160074
ENSG00000101928	272.0	282.0	234.0	191.0	0.24547855295579418	0.5144870077160074
ENSG00000169359	204.0	84.0	594.0	119.0	0.24559084347807555	0.5144870077160074
ENSG00000139220	15.0	5.0	60.0	10.0	0.24560976985629332	0.5144870077160074
ENSG00000116350	116.0	52.0	60.0	46.0	0.24561232955675016	0.5144870077160074
ENSG00000168246	392.0	317.0	300.0	241.0	0.2456319772788646	0.5144870077160074
ENSG00000116521	41.0	17.0	33.0	118.0	0.2456896800276818	0.5144974696112645
ENSG00000140859	8.0	17.0	33.0	51.0	0.2457666181558999	0.5144974696112645
